,PROVINCIAS,MUNICIPIO,TIPOCENTRO,NOMBRE,DIRECCION,CP
11032,CÁCERES,Berrocalejo,CONSULTORIO LOCAL,BERROCALEJO,"PLAZA DE ESPAÑA, Nº 1",10392
11033,CÁCERES,Casatejada,CONSULTORIO LOCAL,CASATEJADA,"PLAZA ALAMEDA, Nº 25",10520
11034,CÁCERES,"Gordo, El",CONSULTORIO LOCAL,EL GORDO,"C/ IGLESIA, Nº 3",10392
11035,CÁCERES,Majadas,CONSULTORIO LOCAL,MAJADAS,"C/ BRAVO, S/N",10529
11036,CÁCERES,Millanes,CONSULTORIO LOCAL,MILLANES,"C/ SAN FRANCISCO, Nº 88",10394
11037,CÁCERES,Navalmoral de la Mata,CENTRO SALUD,NAVALMORAL DE LA MATA,"AVDA. DE LAS ANGUSTIAS, Nº 23",10300
11038,CÁCERES,Peraleda de la Mata,CONSULTORIO LOCAL,PERALEDA DE LA MATA,PLAZA DE ESPAÑA,10335
11039,CÁCERES,Rosalejo,CONSULTORIO LOCAL,ROSALEJO,"PLAZA MAYOR, S/N",10391
11040,CÁCERES,Toril,CONSULTORIO LOCAL,TORIL,"PLAZA DE ESPAÑA, Nº 1",10521
11041,CÁCERES,Valdehúncar,CONSULTORIO LOCAL,VALDEHÚNCAR,"CL RAMIRO ARROYO SAMANIEGO, Nº 8",10393
11042,CÁCERES,Talayuela,CONSULTORIO LOCAL,TIÉTAR,"C/ LA CULTURA, Nº 1",10319
11043,CÁCERES,Talayuela,CONSULTORIO LOCAL,SANTA MARÍA DE LAS LOMAS,"PLAZA MAYOR, Nº 1",10318
11044,CÁCERES,Talayuela,CONSULTORIO LOCAL,PUEBLONUEVO DE MIRAMONTES,"CL VADO, S/N",10318
11045,CÁCERES,Talayuela,CONSULTORIO LOCAL,BARQUILLA DE PINARES,"PLAZA DE ALMARAZ, S/N",10318
11046,CÁCERES,Talayuela,CENTRO SALUD,TALAYUELA,"C/ MESON DE PAREDES, S/N",10310
11047,CÁCERES,Viandar de la Vera,CONSULTORIO LOCAL,VIANDAR DE LA VERA,"PLAZA DE LAS ESCUELAS, S/N",10492
11048,CÁCERES,Madrigal de la Vera,CONSULTORIO LOCAL,MADRIGAL DE LA VERA,"C/ DR RODRÍGUEZ IZARRA, Nº 3",10480
11049,CÁCERES,Talaveruela de la Vera,CONSULTORIO LOCAL,TALAVERUELA DE LA VERA,"C/ GABRIEL Y GALÁN, Nº 16",10491
11050,CÁCERES,Valverde de la Vera,CONSULTORIO LOCAL,VALVERDE DE LA VERA,"AVDA. CONDES DE NIEVA, Nº 1",10490
11051,CÁCERES,Villanueva de la Vera,CENTRO SALUD,VILLANUEVA DE LA VERA,"AVDA DE LA VERA, S/N",10470
11052,CÁCERES,Carrascalejo,CONSULTORIO LOCAL,CARRASCALEJO,PLAZA DE LA ERMITA,10331
11053,CÁCERES,Valdelacasa de Tajo,CONSULTORIO LOCAL,VALDELACASA DE TAJO,"PLAZA IGLESIA, Nº 1",10332
11054,CÁCERES,Villar del Pedroso,CONSULTORIO LOCAL,NAVATRASIERRA,"C/ IGLESIA, S/N",10331
11055,CÁCERES,Villar del Pedroso,CENTRO SALUD,VILLAR DEL PEDROSO,"AVDA. GENERAL ADELAIDO CORROCHANO, S/N",10330
11056,CÁCERES,Ahigal,CENTRO SALUD,AHIGAL,"C/ AGAPITO MONFORTE, S/N",10650
11057,CÁCERES,Guijo de Granadilla,CONSULTORIO LOCAL,GUIJO DE GRANADILLA,"C/ CONSTITUCIÓN, Nº 1",10665
11058,CÁCERES,Guijo de Granadilla,CONSULTORIO LOCAL,PANTANO DE GABRIEL Y GALAN,"POBLADO PANTANO GABRIEL Y GALAN, Nº 1",10665
11059,CÁCERES,Marchagaz,CONSULTORIO LOCAL,MARCHAGAZ,"PLAZA DE ESPAÑA, S/N",10662
11060,CÁCERES,Palomero,CONSULTORIO LOCAL,PALOMERO,AVDA. JULIO HERNÁNDEZ S/N,10660
11061,CÁCERES,Santibáñez el Bajo,CONSULTORIO LOCAL,SANTIBÁÑEZ EL BAJO,"C/ DUQUE DE ALBA, Nº 11",10666
11062,CÁCERES,Abadía,CONSULTORIO LOCAL,ABADÍA,"AVDA. JUAN CARLOS I, S/N",10748
11063,CÁCERES,Aldeanueva del Camino,CENTRO SALUD,ALDEANUEVA DEL CAMINO,"C/ RODEO, S/N",10740
11064,CÁCERES,Casas del Monte,CONSULTORIO LOCAL,CASAS DEL MONTE,"C/ CABALLEROS, S/N",10730
11065,CÁCERES,Gargantilla,CONSULTORIO LOCAL,GARGANTILLA,"PLAZA DE ESPAÑA, S/N",10749
11066,CÁCERES,"Granja, La",CONSULTORIO LOCAL,LA GRANJA,"C/ CONSTITUCIÓN, S/N",10711
11067,CÁCERES,Segura de Toro,CONSULTORIO LOCAL,SEGURA DE TORO,"PLAZA MAYOR, Nº 1",10739
11068,CÁCERES,Zarza de Granadilla,CONSULTORIO LOCAL,ZARZA DE GRANADILLA,"C/ ARRABAL DE LA LAGUNA, S/N",10710
11069,CÁCERES,Cabezuela del Valle,CENTRO SALUD,CABEZUELA DEL VALLE,"PARQUE SAN ANTONIO, S/N",10610
11070,CÁCERES,Jerte,CONSULTORIO LOCAL,JERTE,"AVDA DE RAMÓN Y CAJAL, Nº 98",10612
11071,CÁCERES,Navaconcejo,CONSULTORIO LOCAL,NAVACONCEJO,"PASEO DEL RÍO, S/N",10613
11072,CÁCERES,Rebollar,CONSULTORIO LOCAL,REBOLLAR,"C/ MIRADOR, S/N",10617
11073,CÁCERES,Tornavacas,CONSULTORIO LOCAL,TORNAVACAS,"C/ REAL DE ARRIBA, S/N",10611
11074,CÁCERES,Barrado,CONSULTORIO LOCAL,BARRADO,"PLAZA DE ESPAÑA, S/N",10696
11075,CÁCERES,Cabrero,CONSULTORIO LOCAL,CABRERO,"PLAZA MAYOR, Nº 1",10616
11076,CÁCERES,Casas del Castañar,CENTRO SALUD,CASAS DEL CASTAÑAR,"AVDA. ASPERILLAS, S/N",10616
11077,CÁCERES,Piornal,CONSULTORIO LOCAL,PIORNAL,"AVDA. DE LA VERA, Nº 6",10615
11078,CÁCERES,"Torno, El",CONSULTORIO LOCAL,EL TORNO,"PLAZA MAYOR, S/N",10617
11079,CÁCERES,Valdastillas,CONSULTORIO LOCAL,VALDASTILLAS,"C/ COLÓN, S/N",10614
11080,CÁCERES,Baños de Montemayor,CONSULTORIO LOCAL,BAÑOS DE MONTEMAYOR,"PLAZA PIZARRO, S/N",10750
11081,CÁCERES,"Garganta, La",CONSULTORIO LOCAL,LA GARGANTA,"C/ PIZARRO, Nº 1",10759
11082,CÁCERES,Hervás,CENTRO SALUD,HERVÁS,C/ EL PRADO,10700
11083,CÁCERES,Collado de la Vera,CONSULTORIO LOCAL,VEGA DE MESILLAS,"C/ MAGISTERIO, S/N",10317
11084,CÁCERES,Aldeanueva de la Vera,CONSULTORIO LOCAL,ALDEANUEVA DE LA VERA,"CL MAGISTERIO, Nº 1",10440
11085,CÁCERES,Arroyomolinos de la Vera,CONSULTORIO LOCAL,ARROYOMOLINOS DE LA VERA,"PLAZA DE ESPAÑA, Nº 1",10410
11086,CÁCERES,Collado de la Vera,CONSULTORIO LOCAL,COLLADO,"C/ HERNÁN CORTÉS, Nº 2",10414
11087,CÁCERES,Cuacos de Yuste,CONSULTORIO LOCAL,CUACOS DE YUSTE,"C/ FELIPE II, S/N",10430
11088,CÁCERES,Garganta la Olla,CONSULTORIO LOCAL,GARGANTA LA OLLA,"C/ CHORRILLO, S/N",10412
11089,CÁCERES,Jaraíz de la Vera,CENTRO SALUD,JARAÍZ DE LA VERA,"C/ PABLO PICASSO, S/N",10400
11090,CÁCERES,Pasarón de la Vera,CONSULTORIO LOCAL,PASARÓN DE LA VERA,"Cº DE LOS VETTONES, Nº 41",10411
11091,CÁCERES,Torremenga,CONSULTORIO LOCAL,TORREMENGA,"AVDA. DE LA CONSTITUCIÓN, S/N",10413
11092,CÁCERES,Mohedas de Granadilla,CENTRO SALUD,MOHEDAS DE GRANADILLA,"AVDA DE EXTREMADURA, S/N",10664
11093,CÁCERES,Casar de Palomero,CONSULTORIO LOCAL,CASAR DE PALOMERO,"CTRA. VARIANTE, Nº 34",10640
11094,CÁCERES,Casar de Palomero,CONSULTORIO LOCAL,AZABAL,"C/ DE LAS ERAS, S/N",10649
11095,CÁCERES,Casar de Palomero,CONSULTORIO LOCAL,RIVERA OVEJA,"CTRA. LA PESGA, S/N",10649
11096,CÁCERES,Cerezo,CONSULTORIO LOCAL,CEREZO,"C/ HERNÁN CORTÉS, S/N",10663
11097,CÁCERES,"Pesga, La",CONSULTORIO LOCAL,LA PESGA,"C/ LA FUENTE, S/N",10649
11098,CÁCERES,Aceituna,CONSULTORIO LOCAL,ACEITUNA,"C/ RAMÓN Y CAJAL, S/N",10666
11099,CÁCERES,Guijo de Galisteo,CONSULTORIO LOCAL,GUIJO DE GALISTEO,PLAZA DE ESPAÑA,10816
11100,CÁCERES,Hernán-Pérez,CONSULTORIO LOCAL,HERNÁN-PÉREZ,"C/ ZONA NUEVA, S/N",10868
11101,CÁCERES,Montehermoso,CENTRO SALUD,MONTEHERMOSO,"AVDA. REGIMIENTO, S/N",10810
11102,CÁCERES,Pozuelo de Zarzón,CONSULTORIO LOCAL,POZUELO DE ZARZÓN,"C/ BARRIO NUEVO, Nº 4",10813
11103,CÁCERES,Santa Cruz de Paniagua,CONSULTORIO LOCAL,EL BRONCO,"CL IGLESIA, S/N",10660
11104,CÁCERES,Santa Cruz de Paniagua,CONSULTORIO LOCAL,SANTA CRUZ DE PANIAGUA,"AVDA. DE EXTREMADURA, Nº 16",10661
11105,CÁCERES,Torrecilla de los Ángeles,CONSULTORIO LOCAL,TORRECILLA DE LOS ÁNGELES,"C/ TEJARES, S/N",10869
11106,CÁCERES,Villa del Campo,CONSULTORIO LOCAL,VILLA DEL CAMPO,"C/ SAN MARCOS, S/N",10814
11107,CÁCERES,Villanueva de la Sierra,CONSULTORIO LOCAL,VILLANUEVA DE LA SIERRA,"PLAZA DEL EGIDO, S/N",10812
11108,CÁCERES,Caminomorisco,CONSULTORIO LOCAL,ARROLOBOS,CONSULTORIO MÉDICO,10623
11109,CÁCERES,Caminomorisco,CONSULTORIO LOCAL,RIOMALO DE ABAJO,CONSULTORIO MÉDICO,10624
11110,CÁCERES,Casares de las Hurdes,CONSULTORIO LOCAL,CARABUSINO,CONSULTORIO MÉDICO,10628
11111,CÁCERES,Casares de las Hurdes,CONSULTORIO LOCAL,HUETRE,CONSULTORIO MÉDICO,10628
11112,CÁCERES,Casares de las Hurdes,CONSULTORIO LOCAL,CASARES DE LAS HURDES,CONSULTORIO MÉDICO,10628
11113,CÁCERES,Casares de las Hurdes,CONSULTORIO LOCAL,ROBLEDO,C/ CARRETERA,10628
11114,CÁCERES,Ladrillar,CONSULTORIO LOCAL,LADRILLAR,"C/ LUIS GARCÍA TAFALLA, Nº 22",10625
11115,CÁCERES,Ladrillar,CONSULTORIO LOCAL,LAS MESTAS,CTRA. SALAMANCA,10624
11116,CÁCERES,Ladrillar,CONSULTORIO LOCAL,RIOMALO DE ARRIBA,"C/ NUEVA, Nº 1",10625
11117,CÁCERES,Ladrillar,CONSULTORIO LOCAL,CABEZO,PLAZA DE LA IGLESIA,10625
11118,CÁCERES,Nuñomoral,CENTRO SALUD,NUÑOMORAL,"AVDA. DE CASTILLA Y LEÓN, S/N",10626
11119,CÁCERES,Nuñomoral,CONSULTORIO LOCAL,ACEITUNILLA,CONSULTORIO MÉDICO,10628
11120,CÁCERES,Nuñomoral,CONSULTORIO LOCAL,EL GASCO,CONSULTORIO MÉDICO,10627
11121,CÁCERES,Nuñomoral,CONSULTORIO LOCAL,ASEGUR,CONSULTORIO MÉDICO,10628
11122,CÁCERES,Nuñomoral,CONSULTORIO LOCAL,VEGAS DE CORIA,CONSULTORIO MÉDICO,10623
11123,CÁCERES,Nuñomoral,CONSULTORIO LOCAL,FRAGOSA - MARTILANDRÁN,CONSULTORIO MÉDICO,10627
11124,CÁCERES,Nuñomoral,CONSULTORIO LOCAL,CEREZAL,CONSULTORIO MÉDICO,10627
11125,CÁCERES,Nuñomoral,CONSULTORIO LOCAL,RUBIACO,CONSULTORIO MÉDICO,10629
11126,CÁCERES,Caminomorisco,CONSULTORIO LOCAL,CAMBRÓN,"POBLADO CAMBRÓN, S/N",10629
11127,CÁCERES,Caminomorisco,CONSULTORIO LOCAL,HUERTA,CONSULTORIO MÉDICO,10629
11128,CÁCERES,Caminomorisco,CONSULTORIO LOCAL,CAMBRONCINO,"CL ABAJO, Nº 1",10629
11129,CÁCERES,Caminomorisco,CONSULTORIO LOCAL,CAMINOMORISCO,AVDA. DE LAS HURDES,10620
11130,CÁCERES,Casar de Palomero,CONSULTORIO LOCAL,PEDRO MUÑOZ,CONSULTORIO MÉDICO,10630
11131,CÁCERES,Pinofranqueado,CONSULTORIO LOCAL,HORCAJO,CONSULTORIO MÉDICO,10638
11132,CÁCERES,Pinofranqueado,CONSULTORIO LOCAL,ERIAS,CONSULTORIO MÉDICO,10638
11133,CÁCERES,Pinofranqueado,CONSULTORIO LOCAL,CASTILLO,CONSULTORIO MÉDICO,10638
11134,CÁCERES,Pinofranqueado,CONSULTORIO LOCAL,OVEJUELA,CONSULTORIO MÉDICO,10639
11135,CÁCERES,Pinofranqueado,CONSULTORIO LOCAL,ROBLEDO,CONSULTORIO MÉDICO,10638
11136,CÁCERES,Pinofranqueado,CONSULTORIO LOCAL,ALDEHUELA,CONSULTORIO MÉDICO,10638
11137,CÁCERES,Pinofranqueado,CONSULTORIO LOCAL,MESEGAL,CONSULTORIO MÉDICO,10630
11138,CÁCERES,Pinofranqueado,CONSULTORIO LOCAL,MUELA,CONSULTORIO MÉDICO,10638
11139,CÁCERES,Pinofranqueado,CENTRO SALUD,PINOFRANQUEADO,"C/ DUQUE DE MIRANDA, S/N",10630
11140,CÁCERES,Pinofranqueado,CONSULTORIO LOCAL,SAUCEDA,CONSULTORIO MÉDICO,10639
11141,CÁCERES,Gargüera,CONSULTORIO LOCAL,GARGÜERA,"C/ ALHÓNDIGA, Nº 31",10696
11142,CÁCERES,Plasencia,CENTRO SALUD,PLASENCIA I - LUIS DE TORO,"CL LUÍS DE TORO, Nº 5",10600
11143,CÁCERES,Tejeda de Tiétar,CONSULTORIO LOCAL,TEJEDA DE TIÉTAR,"C/ PLASENCIA, Nº 18",10420
11144,CÁCERES,Tejeda de Tiétar,CONSULTORIO LOCAL,VALDEÍÑIGOS,"C/ RONDA DEL ARROYO, S/N",10697
11145,CÁCERES,Aldehuela de Jerte,CONSULTORIO LOCAL,ALDEHUELA DEL JERTE,"C/ GABRIEL Y GALÁN, S/N",10671
11146,CÁCERES,Carcaboso,CONSULTORIO LOCAL,CARCABOSO,"PLAZA DE LA DEMOCRACIA, S/N",10670
11147,CÁCERES,Galisteo,CONSULTORIO LOCAL,GALISTEO,"C/ TOMÁS ÁVILA, S/N",10691
11148,CÁCERES,Galisteo,CONSULTORIO LOCAL,ALAGÓN DEL RÍO,"PLAZA DE LOS RÍOS, S/N",10690
11149,CÁCERES,Malpartida de Plasencia,CONSULTORIO LOCAL,MALPARTIDA DE PLASENCIA,"C/ ESCUELAS, S/N",10680
11150,CÁCERES,Plasencia,CENTRO SALUD,PLASENCIA II SUR (SAN MIGUEL),"CL ANTONIO VARGAS Y LAGUNA, S/N",10600
11151,CÁCERES,Plasencia,CONSULTORIO LOCAL,SAN GIL,PLAZA MAYOR,10690
11152,CÁCERES,Plasencia,CONSULTORIO LOCAL,PRADOCHANO,"PLAZA DE PRADOCHANO, S/N",10671
11153,CÁCERES,Riolobos,CONSULTORIO LOCAL,RIOLOBOS,"C/ ALHÓNDIGA, S/N",10693
11154,CÁCERES,Valdeobispo,CONSULTORIO LOCAL,VALDEOBISPO,PLAZA DE ESPAÑA,10672
11155,CÁCERES,Cabezabellosa,CONSULTORIO LOCAL,CABEZABELLOSA,"PLAZA CONSTITUCIÓN, S/N",10729
11156,CÁCERES,Jarilla,CONSULTORIO LOCAL,JARILLA,"C/ LOS GRANADOS, S/N",10728
11157,CÁCERES,Oliva de Plasencia,CONSULTORIO LOCAL,OLIVA DE PLASENCIA,"PLAZA DEL LLANO, Nº 1",10667
11158,CÁCERES,Plasencia,CENTRO SALUD,PLASENCIA III - LA DATA,"AVDA. CAÑADA REAL, S/N",10600
11159,CÁCERES,Villar de Plasencia,CONSULTORIO LOCAL,VILLAR DE PLASENCIA,"PLAZA DE ESPAÑA, Nº 1",10720
11160,CÁCERES,Serradilla,CENTRO SALUD,SERRADILLA,"C/ CUATRO LOBOS, S/N",10530
11161,CÁCERES,Mirabel,CONSULTORIO LOCAL,MIRABEL,"C/ COCHE, Nº 1",10540
11162,CÁCERES,Torrejón el Rubio,CONSULTORIO LOCAL,TORREJÓN EL RUBIO,"Pº PIZARRO, Nº 1",10694
11163,"CORUÑA, A",Zas,CONSULTORIO LOCAL,BAIO-ZAS,"C/ CAMPO DO ROLLO, S/N",15150
11164,"CORUÑA, A",Zas,CENTRO SALUD,ZAS,"PLAZA CAMPO, S/N",15850
11165,"CORUÑA, A",Vimianzo,CENTRO SALUD,VIMIANZO,"CL ROSALIA DE CASTRO, S/N",15129
11166,"CORUÑA, A",Vilasantar,CENTRO SALUD,PRÉSARAS,"LUGAR CHOPE, S/N",15807
11167,"CORUÑA, A",Vilarmaior,CENTRO SALUD,VILARMAIOR,"LUGAR ARMADA (A), Nº 18",15637
11168,"CORUÑA, A",Sobrado,CENTRO SALUD,SOBRADO DOS MONXES,"C/ SANTIAGO DO CAMPO, Nº 40",15813
11169,"CORUÑA, A",Sada,CENTRO SALUD,SADA,"AV PARROCO VILLANUEVA, S/N",15160
11170,"CORUÑA, A",Ponteceso,CONSULTORIO LOCAL,CORME,"C/ VIRXE DOS REMEDIOS, S/N",15114
11171,"CORUÑA, A",Ponteceso,CENTRO SALUD,PONTECESO,"CL EDUARDO BLANCO AMOR, Nº 16",15110
11172,"CORUÑA, A",Paderne,CENTRO SALUD,PADERNE,"LUGAR CONSISTORIO, S/N",15314
11173,"CORUÑA, A",Oza-Cesuras,CENTRO SALUD,OZA DOS RÍOS,"LUGAR DE CASTIÑEIRAS -OS ANXELES, S/N",15380
11174,"CORUÑA, A",Oza-Cesuras,CENTRO SALUD,CESURAS,"LUGAR BOUZAS (AS), Nº 10",15390
11175,"CORUÑA, A",Oleiros,CENTRO SALUD,A COVADA,"C/ CRUZ, Nº 26",15173
11176,"CORUÑA, A",Oleiros,CONSULTORIO LOCAL,MERA,"C/ VINCULEIROS, Nº 2",15177
11177,"CORUÑA, A",Oleiros,CENTRO SALUD,PERILLO,"C/ ETIOPIA, S/N",15172
11178,"CORUÑA, A",Oleiros,CENTRO SALUD,SANTA CRUZ,"CL RAFAEL DIESTE, Nº2",15179
11179,"CORUÑA, A",Muxía,CENTRO SALUD,MUXIA,"C/ SAUDE, S/N",15124
11180,"CORUÑA, A",Miño,CENTRO SALUD,MIÑO,"C/ GALEA, S/N",15630
11181,"CORUÑA, A",Malpica de Bergantiños,CENTRO SALUD,MALPICA,"C/ RAMONA CRIADO, S/N",15113
11182,"CORUÑA, A",Malpica de Bergantiños,CENTRO SALUD,BUÑO,"CL RUEIRO, Nº 12",15111
11183,"CORUÑA, A",Laxe,CENTRO SALUD,LAXE,"AVDA. CESAREO PONDAL, S/N",15117
11184,"CORUÑA, A","Laracha, A",CENTRO SALUD,LARACHA,"CL EPIFANIO CAMPO NUÑEZ, S/N",15145
11185,"CORUÑA, A","Laracha, A",CONSULTORIO LOCAL,CAIÓN,"CL CAMPO DA INSÚA, Nº 12",15105
11186,"CORUÑA, A",Irixoa,CENTRO SALUD,IRIXOA,"LUGAR PAZO DE IRIXOA (O), Nº 6",15313
11187,"CORUÑA, A",Fisterra,CENTRO SALUD,FISTERRA,"C/ CALAFIGUEIRA, S/N",15155
11188,"CORUÑA, A",Dumbría,CONSULTORIO LOCAL,EZARO,"LUGAR EZARO, S/N",15297
11189,"CORUÑA, A",Dumbría,CENTRO SALUD,DUMBRIA,"LUGAR BUXAN, S/N",15151
11190,"CORUÑA, A",Curtis,CENTRO SALUD,TEIXEIRO,"CL GALICIA, Nº 4",15310
11191,"CORUÑA, A",Curtis,CENTRO SALUD,CURTIS,"C/ TUNEL, S/N",15310
11192,"CORUÑA, A",Culleredo,CONSULTORIO LOCAL,TARRIO,"C/ CONCELLO, Nº 009",15189
11193,"CORUÑA, A",Culleredo,CENTRO SALUD,O PORTÁDEGO,"AV PORTÁDEGO, Nº 1",15174
11194,"CORUÑA, A",Culleredo,CENTRO SALUD,CULLEREDO,"CL TIERNO GALVAN, S/N",15670
11195,"CORUÑA, A","Coruña, A",CENTRO SALUD,ABENTE Y LAGO,"PASEO SIR JOHN MOORE, Nº 2",15001
11196,"CORUÑA, A","Coruña, A",CENTRO SALUD,ELVIÑA-MESOIRO,"C/ ALEXANDER VON HUMBOLDT, S/N",15008
11197,"CORUÑA, A","Coruña, A",CENTRO SALUD,FEDERICO TAPIA,"C/ FEDERICO TAPIA, Nº 73",15005
11198,"CORUÑA, A","Coruña, A",CENTRO SALUD,O CASTRILLON,"C/ GENERAL SALCEDO MOLINUEVO, Nº 3",15009
11199,"CORUÑA, A","Coruña, A",CENTRO SALUD,NOVO MESOIRO,"C/ OS ANCARES, Nº 2",15190
11200,"CORUÑA, A","Coruña, A",CENTRO SALUD,CASA DO MAR,"AV EJERCITO, Nº 2-A",15006
11201,"CORUÑA, A","Coruña, A",CENTRO SALUD,O VENTORRILLO,"AVDA. DE FINISTERRE, Nº 316",15010
11202,"CORUÑA, A","Coruña, A",CENTRO SALUD,MONTE ALTO - A TORRE,"PLAZA LUIS RODRÍGUEZ LAGO, Nº 2",15002
11203,"CORUÑA, A","Coruña, A",CENTRO SALUD,SAN JOSE,"C/ COMANDANTE FONTANES, Nº 008",15003
11204,"CORUÑA, A","Coruña, A",CENTRO SALUD,OS ROSALES,"C/ ALFONSO RODRIGUEZ CASTELAO, S/N",15011
11205,"CORUÑA, A","Coruña, A",CENTRO SALUD,ADORMIDERAS,"C/ JUAN SEBASTIAN ELCANO (DEL), Nº 15",15002
11206,"CORUÑA, A","Coruña, A",CENTRO SALUD,OS MALLOS,"CL NAPOLEÓN BONAPARTE, Nº 1",15007
11207,"CORUÑA, A","Coruña, A",CENTRO SALUD,MATOGRANDE,"CL LUIS QUINTAS GOYANES, Nº 1",15009
11208,"CORUÑA, A","Coruña, A",CENTRO SALUD,LABAÑOU,"C/ HONDURAS, S/N",15011
11209,"CORUÑA, A",Coristanco,CENTRO SALUD,AGUALADA,"C/ MANUEL ABELENDA, S/N",15148
11210,"CORUÑA, A",Coristanco,CENTRO SALUD,CORISTANCO,"C/ PATACA, S/N",15147
11211,"CORUÑA, A",Corcubión,CENTRO SALUD,CORCUBION,"AVDA. VIÑA, S/N",15130
11212,"CORUÑA, A",Coirós,CENTRO SALUD,FIGUEIRAS-COIROS,"LUGAR FIGUEIRAS, S/N",15316
11213,"CORUÑA, A",Cerceda,CONSULTORIO LOCAL,A SILVA,"CL CORUÑA, S/N",15186
11214,"CORUÑA, A",Cerceda,CENTRO SALUD,CERCEDA,"C/ SAUDE, S/N",15185
11215,"CORUÑA, A",Cee,CENTRO SALUD,CEE,"C/ INDEPENDENCIA, Nº 1",15270
11216,"CORUÑA, A",Carral,CENTRO SALUD,CARRAL,"C/ BELVIS DE PALEO, S/N",15175
11217,"CORUÑA, A",Carballo,CENTRO SALUD,CARBALLO,"AV AMBULATORIO, S/N",15100
11218,"CORUÑA, A",Cambre,CENTRO SALUD,O TEMPLE,"CL FRANCISCO AÑÓN, Nº 7",15679
11219,"CORUÑA, A",Cambre,CENTRO SALUD,CAMBRE,"C/ SAMOSTEIRO, Nº 4",15660
11220,"CORUÑA, A",Camariñas,CENTRO SALUD,CAMARIÑAS,"C/ RÍO DO PRADO, S/N",15123
11221,"CORUÑA, A",Camariñas,CONSULTORIO LOCAL,PONTE DO PORTO,"C/ CURROS, S/N",15121
11222,"CORUÑA, A",Camariñas,CONSULTORIO LOCAL,CAMELLE,"C/ CAMPO DA AREA, S/N",15121
11223,"CORUÑA, A",Cabana de Bergantiños,CENTRO SALUD,CESULLAS,"LUGAR A CARBALLA, Nº 6",15115
11224,"CORUÑA, A",Cabana de Bergantiños,CONSULTORIO LOCAL,NANTON,"LUGAR PEDRA (A), S/N",15149
11225,"CORUÑA, A",Betanzos,CENTRO SALUD,BETANZOS,"AV CARREGAL, Nº 17",15300
11226,"CORUÑA, A",Bergondo,CENTRO SALUD,BERGONDO,"LUGAR SAN ISIDRO, S/N",15165
11227,"CORUÑA, A",Bergondo,CONSULTORIO LOCAL,GUISAMO,"C/ RÚA NUEVA, S/N",15640
11228,"CORUÑA, A",Arteixo,CONSULTORIO LOCAL,MEICENDE,"TRAVESÍA DE MEICENDE, Nº 54",15140
11229,"CORUÑA, A",Arteixo,CENTRO SALUD,ARTEIXO,"TRAVESIA ARTEIXO, Nº 278",15008
11230,"CORUÑA, A",Arteixo,CENTRO SALUD,VILARRODÍS,"CL AGUCEIRA, Nº 8",15141
11231,"CORUÑA, A",Aranga,CENTRO SALUD,MUNIFERRAL,LUGAR VILA,15317
11232,"CORUÑA, A",Aranga,CENTRO SALUD,A CASTELLANA,"LUGAR VILLARRASO, S/N",15317
11233,"CORUÑA, A",Abegondo,CENTRO SALUD,ABEGONDO,"LUGAR CAMPO DA FEIRA, S/N",15318
11234,"CORUÑA, A",Ares,CENTRO SALUD,ARES,"AV SAAVEDRA MENESES, S/N",15624
11235,"CORUÑA, A",Cabanas,CENTRO SALUD,CABANAS,"LUGAR CARDEITA, S/N",15622
11236,"CORUÑA, A","Capela, A",CENTRO SALUD,A CAPELA,"LUGAR NEVES (AS), S/N",15613
11237,"CORUÑA, A",Cariño,CENTRO SALUD,CARIÑO,"PASEO PASEO MARITIMO, S/N",15360
11238,"CORUÑA, A",Cedeira,CENTRO SALUD,CEDEIRA,"AV ZUMALACARREGUI, Nº 11",15350
11239,"CORUÑA, A",Cerdido,CENTRO SALUD,CERDIDO,"LUGAR FELGOSAS, S/N",15569
11240,"CORUÑA, A",Fene,CENTRO SALUD,FENE,"AV TARRIO, S/N",15500
11241,"CORUÑA, A",Fene,CENTRO SALUD,MANIÑOS,"C/ POMBAL, S/N",15520
11242,"CORUÑA, A",Ferrol,CENTRO SALUD,FONTENLA MARISTANY,"PLAZA ESPAÑA, Nº 19",15403
11243,"CORUÑA, A",Ferrol,CENTRO SALUD,CARANZA,"C/ JUAN DE AUSTRIA, S/N",15406
11244,"CORUÑA, A",Ferrol,CENTRO SALUD,SERANTES,"LUGAR ANEIROS, S/N",15405
11245,"CORUÑA, A",Ferrol,CENTRO SALUD,MANUEL COMELLAS,"C/ MANUEL COMELLAS, Nº 13",15401
11246,"CORUÑA, A",Mañón,CONSULTORIO LOCAL,CAMPO DE MAÑON,"PLAZA MESON, Nº 001",15337
11247,"CORUÑA, A",Mañón,CENTRO SALUD,BARQUEIRO,"PLAZA DO MENSON, Nº 1",15339
11248,"CORUÑA, A",Mañón,CONSULTORIO LOCAL,GRAÑAS DO SOR,"LUGAR CAMPO-GRAÑAS, S/N",15339
11249,"CORUÑA, A",Moeche,CENTRO SALUD,MOECHE,"LUGAR SAN RAMON, S/N",15563
11250,"CORUÑA, A",Monfero,CENTRO SALUD,MONFERO,"LUGAR REBORDELO, S/N",15619
11251,"CORUÑA, A",Mugardos,CENTRO SALUD,MUGARDOS,"C/ APELON, S/N",15620
11252,"CORUÑA, A",Narón,CONSULTORIO LOCAL,O VAL,"LUGAR VILACORNELLE, S/N",15541
